X,Y,Tip spoja,Napomena,icon_url
14.8014424877707,45.3711192002017,Ogrlica,,./0.png
14.8014336326455,45.3711122952048,Ogrlica,,./0.png
14.8013689505048,45.3710624322286,Ogrlica,,./0.png
14.8011927189692,45.3709357532872,Ogrlica,,./0.png
14.8010859053103,45.3708606928433,T-komad,,./0.png
14.8035691535292,45.372016925142,T-komad,,./0.png
14.8055173805676,45.3723955700073,T-komad,,./0.png
14.8055002866654,45.372473916948,T-komad,,./0.png
14.8041406588681,45.3763215348175,T-komad,,./0.png
14.8042412290883,45.3760243445952,Ogrlica,,./0.png
14.8045752930213,45.3750798878758,T-komad,,./0.png
14.8049633908706,45.3753772210172,Ogrlica,,./0.png
14.8046236019225,45.3749980477108,T-komad,,./0.png
14.8047302147261,45.3747786596913,Ogrlica,,./0.png
14.8048258626318,45.374568042552,Ogrlica,,./0.png
14.8048410459771,45.3745344832575,Ogrlica,,./0.png
14.8048791783811,45.3744515877561,Ogrlica,,./0.png
14.8049545818502,45.3742857159353,Ogrlica,,./0.png
14.8049820308388,45.3742258064721,Ogrlica,,./0.png
14.8050108636763,45.3741564351133,T-komad,,./0.png
14.8050659998764,45.3739870716658,Ogrlica,,./0.png
14.8050775022087,45.3738268435038,Ogrlica,,./0.png
14.8050819985241,45.373789255369,Ogrlica,,./0.png
14.8051416017423,45.373503802106,Ogrlica,,./0.png
14.805195921593,45.3732603312729,T-komad,,./0.png
14.8052240748262,45.3731709450521,Ogrlica,,./0.png
14.8053041854881,45.3729544313591,Ogrlica,,./0.png
14.8053622014868,45.3727996142514,Ogrlica,,./0.png
14.7998687539946,45.3730402469498,T-komad,,./0.png
14.7971581155892,45.3762672672048,T-komad,,./0.png
14.7950653582008,45.3785464512963,T-komad,,./0.png
14.7950520325112,45.378542809511,T-komad,,./0.png
14.7927540939956,45.3818168974933,T-komad,,./0.png
14.7925519516926,45.3832538529422,T-komad,,./0.png
14.7921228917674,45.3840504524425,T-komad,,./0.png
14.7921182621761,45.3840417323467,T-komad,,./0.png
14.7912634417377,45.3842818996579,T-komad,,./0.png
14.7911703659461,45.384302553545,Ogrlica,,./0.png
14.7905127278856,45.3844929303892,Ogrlica,,./0.png
14.7902468321678,45.3846039523569,Ogrlica,,./0.png
14.7901574718002,45.3846538167255,Ogrlica,,./0.png
14.7897623583025,45.384942156009,Ogrlica,,./0.png
14.7897160420271,45.384987445483,T-komad,,./0.png
14.789453946168,45.3856835257012,Ogrlica,,./0.png
14.7895513801606,45.3859291189844,T-komad,,./0.png
14.7895342381003,45.3859385807656,T-komad,,./0.png
14.7895456442408,45.3859549190688,Ogrlica,,./0.png
14.7896223111528,45.3861380898225,Ogrlica,,./0.png
14.7896110008122,45.3860975629155,T-komad,,./0.png
14.7896151771692,45.3861125275335,Ostalo,,./0.png
14.7894850158371,45.386020901104,T-komad,,./0.png
14.7897750365695,45.3865286304172,T-komad,,./0.png
14.7897875349675,45.3865291775546,T-komad,,./0.png
14.7897882817164,45.3865255892736,T-komad,,./0.png
14.7897728262946,45.3865426352276,T-komad,,./0.png
14.7897858298514,45.3865433699044,T-komad,,./0.png
14.7914617345921,45.3855964222421,Ogrlica,,./0.png
14.7914777789831,45.3856742307904,Ogrlica,,./0.png
14.7913825253076,45.3858264127288,Ogrlica,,./0.png
14.7912691370316,45.3859235213541,Ogrlica,,./0.png
14.7911086672702,45.3860319834832,Ogrlica,,./0.png
14.7910071502013,45.3860995739143,Ogrlica,,./0.png
14.7908469714179,45.3861814039839,Ogrlica,,./0.png
14.7908374009881,45.3861854001198,T-komad,,./0.png
14.7906410546365,45.3862638989539,Ogrlica,,./0.png
14.7903632555249,45.3863797822253,Ogrlica,,./0.png
14.7903255900586,45.3863964957215,Ogrlica,,./0.png
14.7901268878741,45.3859729229621,Ogrlica,,./0.png
14.7903600539314,45.3857363298375,Ogrlica,,./0.png
14.7906946883884,45.3854336752035,Ogrlica,,./0.png
14.7917428613937,45.3851749014284,Ogrlica,,./0.png
14.7919004203526,45.3852053342387,Ogrlica,,./0.png
14.79208957981,45.3852635054378,,Q,./0.png
14.7912277114031,45.3851295893645,Ogrlica,,./0.png
14.79144836133,45.3855867735466,Ostalo,,./0.png
14.7897478441331,45.3870923497532,Ogrlica,,./0.png
14.7897675901021,45.3871607649223,T-komad,,./0.png
14.7897948145417,45.3871726909554,T-komad,,./0.png
14.7898723559005,45.3872565499756,Ogrlica,,./0.png
14.7901722889872,45.387490957305,Ogrlica,,./0.png
14.7902114294318,45.3875312274755,Ogrlica,,./0.png
14.7904056667798,45.3877729496065,Ogrlica,,./0.png
14.7904870686474,45.3878895417117,Ogrlica,,./0.png
14.7905015046906,45.3879105447396,Ogrlica,,./0.png
14.7906763999846,45.388158286461,Ogrlica,,./0.png
14.7908601867911,45.3884203788732,Ogrlica,,./0.png
14.7908504981393,45.3884028664414,T-komad,,./0.png
14.7907140468301,45.3884175614909,Ogrlica,,./0.png
14.7906975800159,45.3884173149979,Ogrlica,,./0.png
14.7902518877534,45.3884298096404,Ogrlica,,./0.png
14.7902094919311,45.3884339441276,Ogrlica,,./0.png
14.790116131918,45.3884553127806,T-komad,,./0.png
14.7909646754854,45.3885932772718,T-komad,,./0.png
14.7910918090973,45.3887902709305,Ogrlica,,./0.png
14.7900882393053,45.3885375028069,Ogrlica,,./0.png
14.7901612733081,45.3886650276036,Ogrlica,,./0.png
14.790307225869,45.3888604142069,Ogrlica,,./0.png
14.7903417910546,45.3889042152839,Ogrlica,,./0.png
14.7904019919567,45.3890041918528,Ogrlica,,./0.png
14.7904700106959,45.3891426110756,Ogrlica,,./0.png
14.7904718963373,45.3891466073591,T-komad,,./0.png
14.7906508054447,45.3891257991879,Ogrlica,,./0.png
14.7909052147304,45.3890787648726,Ogrlica,,./0.png
14.7912246045346,45.3890028268618,T-komad,,./0.png
14.7912059414504,45.388973751866,Ogrlica,,./0.png
14.7912114281988,45.3889823826998,Ogrlica,,./0.png
14.7910051534801,45.3885807450474,Ogrlica,,./0.png
14.7923215187158,45.3895277506059,Ostalo,,./0.png
14.792265783503,45.3895634516309,Ogrlica,,./0.png
14.7918585855448,45.3897561414617,T-komad,,./0.png
14.7918609296463,45.3897588761245,T-komad,,./0.png
14.7917089625838,45.3898348910832,Ogrlica,,./0.png
14.7916544999782,45.3898622420947,Ogrlica,,./0.png
14.7916038097328,45.3898873098681,T-komad,,./0.png
14.791392452406,45.3899931212631,Ogrlica,,./0.png
14.7913740382843,45.3900023843077,Ogrlica,,./0.png
14.7911371823791,45.3901151925843,Ogrlica,,./0.png
14.7911297976751,45.390118681533,Ogrlica,,./0.png
14.7911176192943,45.3901244383928,Ogrlica,,./0.png
14.790979727006,45.3901910344475,T-komad,,./0.png
14.7908456857064,45.3902569680834,Ogrlica,,./0.png
14.7908434776264,45.3902581948453,Ogrlica,,./0.png
14.7912181747359,45.3904194794156,Ogrlica,,./0.png
14.7914067915151,45.3892673240536,Ogrlica,,./0.png
14.7916157633695,45.3894991066131,Ogrlica,,./0.png
14.7917068530739,45.3895912658433,Ogrlica,,./0.png
14.7920061160131,45.3899036765982,T-komad,,./0.png
14.7920113284044,45.3899087038252,Ogrlica,,./0.png
14.7920424642791,45.3899392250574,Ogrlica,,./0.png
14.7922524734759,45.3901367370544,Ogrlica,,./0.png
14.792265293962,45.3901478171663,Ogrlica,,./0.png
14.7923201966361,45.3901948913446,Ogrlica,,./0.png
14.7923677818538,45.390234747128,Ogrlica,,./0.png
14.7926971775806,45.3905052229775,Ogrlica,,./0.png
14.7927689760951,45.3905680272458,Ogrlica,,./0.png
14.7927851513616,45.3905822169991,Ogrlica,,./0.png
14.7930276045574,45.3907924507809,Ogrlica,,./0.png
14.7960505364362,45.3803887998671,Ostalo,,./0.png
14.7935077461248,45.3911762210377,T-komad,,./0.png
14.7932114227481,45.3909480856528,Ogrlica,,./0.png
14.7931934519695,45.3909341390826,Ogrlica,,./0.png
14.7970395606593,45.3912944577997,T-komad,,./0.png
14.7972494220778,45.3912935379905,T-komad,,./0.png
14.7961320440689,45.3912768705018,T-komad,,./0.png
14.7947304441448,45.3912882537337,Ogrlica,,./0.png
14.7941417124923,45.3916500323531,Ogrlica,,./0.png
14.7937269587595,45.3915371277788,Ogrlica,,./0.png
14.794214,45.39167,T-komad,,./0.png
14.7932169611461,45.3914933574195,T-komad,,./0.png
14.7940856508209,45.3915075863755,T-komad,,./0.png
14.7943061001909,45.391748286635,T-komad,,./0.png
14.7942968949162,45.3917629753719,T-komad,,./0.png
14.794304952433,45.3917653530523,T-komad,,./0.png
14.794315,45.391769,T-komad,,./0.png
14.7916961020486,45.3912040983709,T-komad,,./0.png
14.7904065059902,45.3905220875702,T-komad,,./0.png
14.7903635162202,45.3905153965682,Ostalo,Kraj cjevovoda,./0.png
14.7915168830732,45.3911310804936,T-komad,,./0.png
14.7915562514224,45.3913027222859,Ostalo,Kraj-pušteno za priključak,./0.png
14.7941915608046,45.3918318301721,T-komad,,./0.png
14.7940366493292,45.3919053020057,Ogrlica,,./0.png
14.7938420462107,45.3921044543057,Ogrlica,,./0.png
14.7937670223255,45.3923748960351,T-komad,,./0.png
14.7936009766135,45.3923779389015,Ogrlica,,./0.png
14.7934976275106,45.3923910652402,T-komad,,./0.png
14.7934567550187,45.3921450143222,Ogrlica,,./0.png
14.7934633186493,45.3920442867832,Ostalo,,./0.png
14.7933611671584,45.3923963151046,Ogrlica,,./0.png
14.7932435772557,45.3924190439287,Ogrlica,,./0.png
14.7931659977246,45.3924430778034,Ogrlica,,./0.png
14.7929047179216,45.3925256494033,Ogrlica,,./0.png
14.7928546701232,45.3925425867741,T-komad,,./0.png
14.7928447620517,45.3925460886313,Ogrlica,,./0.png
14.7927537252079,45.3925863923946,Ogrlica,,./0.png
14.792699360597,45.3926174035565,Ogrlica,,./0.png
14.7925228793644,45.3927133210883,Ogrlica,,./0.png
14.7925107013857,45.3927218434605,Ogrlica,,./0.png
14.7922396528323,45.3929374488952,Ogrlica,,./0.png
14.7921530339134,45.3930212945956,Ogrlica,,./0.png
14.7921077524332,45.3931533750202,Ogrlica,,./0.png
14.7920873553392,45.3932065392971,Ostalo,,./0.png
14.7934562083832,45.3935901250293,Ostalo,Kraj cjevovoda,./0.png
14.7934656934159,45.3935646157913,T-komad,,./0.png
14.7934983914012,45.3934843319442,Ogrlica,,./0.png
14.7935533000336,45.3933601358954,Ogrlica,,./0.png
14.7937054209746,45.3930980262946,Ogrlica,,./0.png
14.7937526655109,45.3929242223459,T-komad,,./0.png
14.7937560505733,45.3928786516337,Ogrlica,,./0.png
14.7937579889152,45.3925480022009,Ogrlica,,./0.png
14.7937589090337,45.3925076330227,T-komad,,./0.png
14.7913480228621,45.4043597871831,Ogrlica,,./0.png
14.7914792992355,45.404556121997,T-komad,,./0.png
14.7915223086018,45.4046252451283,Ogrlica,,./0.png
14.7915795276504,45.404714557812,Ogrlica,,./0.png
14.7916636824881,45.4048383782751,Ogrlica,,./0.png
14.7916847361688,45.4048688386798,Ogrlica,,./0.png
14.7918257841594,45.4050631595919,Ogrlica,,./0.png
14.7919210860176,45.4051265857863,T-komad,,./0.png
14.7916013176563,45.4052544420496,Ogrlica,,./0.png
14.7919797367491,45.4051514894435,T-komad,,./0.png
14.7921864180686,45.4052196408846,Ogrlica,,./0.png
14.7923025149357,45.4052458534543,Ogrlica,,./0.png
14.7923920221792,45.405259970057,Ogrlica,,./0.png
14.7926240808603,45.4052787377422,Ogrlica,,./0.png
14.7927753842587,45.4052642624851,Ogrlica,,./0.png
14.7929084486165,45.4052318770358,Ogrlica,,./0.png
14.793083764583,45.405175106812,T-komad,,./0.png
14.7933897341503,45.4050853743568,Ogrlica,,./0.png
14.7930888759128,45.4051736267574,Ogrlica,,./0.png
14.7936876774315,45.4049948912409,Ogrlica,,./0.png
14.7938041277856,45.4049627064172,T-komad,,./0.png
14.7938091563372,45.404961161798,T-komad,,./0.png
14.7937959620584,45.4043260208482,T-komad,,./0.png
14.7939709267478,45.405778495255,Ogrlica,,./0.png
14.7939627784947,45.4057345707445,Ogrlica,,./0.png
14.7939625737939,45.40573346727,Ogrlica,,./0.png
14.793938753976,45.4055996616305,Ogrlica,,./0.png
14.7939355059949,45.4055844953964,Ogrlica,,./0.png
14.7938950483552,45.4053880806195,Ogrlica,,./0.png
14.7938619102554,45.4052243502472,Ogrlica,,./0.png
14.7940761275399,45.4049828778118,T-komad,,./0.png
14.7940943434893,45.4049845897274,Ogrlica,,./0.png
14.7946612854994,45.4050903332546,Ogrlica,,./0.png
14.7949983123041,45.4050679201653,T-komad,,./0.png
14.7957321232285,45.4046039265443,T-komad,,./0.png
14.7981914685387,45.3932650074332,T-komad,,./0.png
14.7981791792662,45.3932729952919,T-komad,,./0.png
14.7981818742445,45.3932753620218,T-komad,,./0.png
14.7982751203856,45.3932010808027,T-komad,,./0.png
14.7981930557231,45.3930979191956,T-komad,,./0.png
14.7981923090316,45.3930959830239,Ogrlica,,./0.png
14.7982444987573,45.3933224263711,Ogrlica,,./0.png
14.7985468738677,45.3933895965033,Ogrlica,,./0.png
14.7985869937363,45.3934233423901,Ogrlica,,./0.png
14.7986094243973,45.3936027478526,T-komad,,./0.png
14.7986868434051,45.393694559768,Ogrlica,,./0.png
14.7986390387763,45.393717543954,T-komad,,./0.png
14.7988392798289,45.3938169386315,Ogrlica,,./0.png
14.7988473319819,45.3936414204064,Ogrlica,,./0.png
14.7987000603421,45.3935177726605,Ogrlica,,./0.png
14.7990409975422,45.3939919685469,Ogrlica,,./0.png
14.7991700186303,45.3941812521221,T-komad,,./0.png
14.799225193391,45.3941466413558,T-komad,,./0.png
14.7993441029255,45.3942500588792,Ogrlica,,./0.png
14.7994562733303,45.3943465204293,Ogrlica,,./0.png
14.7995689057269,45.3944420880695,Ogrlica,,./0.png
14.7939783587446,45.3774292420885,Ostalo,Kraj cjevovoda,./0.png
14.799705425457,45.3945593748745,T-komad,,./0.png
14.7997104958487,45.3945638054226,Ogrlica,,./0.png
14.7999514367017,45.3945721319061,Ostalo,Spoj na postojeći cjevovod,./0.png
14.7998616119308,45.394549729349,Ogrlica,,./0.png
14.8000229341124,45.3946526382723,Ogrlica,,./0.png
14.7998717056782,45.3947006086262,Ogrlica,,./0.png
14.799048804642,45.3938169628756,Ogrlica,,./0.png
14.7990968122933,45.3938575257956,Ogrlica,,./0.png
14.7992171131155,45.3939624432286,Ogrlica,,./0.png
14.7992694866867,45.3940073063712,Ogrlica,,./0.png
14.7993453040884,45.3940719639398,Ogrlica,,./0.png
14.7995003721572,45.3942685617566,Ogrlica,,./0.png
14.7996369632614,45.3943853420345,Ogrlica,,./0.png
14.8000470335409,45.3948680973178,Ogrlica,,./0.png
14.8002491740681,45.3947558481472,Ogrlica,,./0.png
14.8001848426415,45.3947510450529,T-komad,,./0.png
14.800018989974,45.3948413745534,T-komad,,./0.png
14.8001551424066,45.3949725064164,Ogrlica,,./0.png
14.80047046806,45.3950987490083,Ogrlica,,./0.png
14.800572232852,45.3952174537802,Ogrlica,,./0.png
14.8003694706119,45.3951923811515,Ogrlica,,./0.png
14.8005008284245,45.395347307442,Ogrlica,,./0.png
14.8005173455461,45.3953685114977,Ogrlica,,./0.png
14.8005902318743,45.3954723730902,Ogrlica,,./0.png
14.800745616008,45.395760851513,Ogrlica,,./0.png
14.8008273839969,45.3959164596471,Ogrlica,,./0.png
14.8008421784707,45.3959445901457,Ogrlica,,./0.png
14.8009324047051,45.3961161653942,Ogrlica,,./0.png
14.8009900893386,45.3962285047272,Ogrlica,,./0.png
14.8010493748689,45.396343268729,Ogrlica,,./0.png
14.8010374992102,45.396346333412,T-komad,,./0.png
14.8011045856418,45.3964456304556,Ogrlica,,./0.png
14.8011978849124,45.3966281457612,Ogrlica,,./0.png
14.8012178733872,45.396664987503,Ogrlica,,./0.png
14.8013335461109,45.3968839066666,Ogrlica,,./0.png
14.8012968807773,45.3968920054111,T-komad,,./0.png
14.8014807836018,45.3971658718261,Ogrlica,,./0.png
14.8015530669584,45.3973069472401,Ogrlica,,./0.png
14.8015619486936,45.3973239622572,Ogrlica,,./0.png
14.8016185891997,45.3974307106486,Ogrlica,,./0.png
14.801627611979,45.397447948539,Ogrlica,,./0.png
14.801781822313,45.3977383274607,T-komad,,./0.png
14.8017878489148,45.3977279346098,T-komad,,./0.png
14.8018156311902,45.3977900417007,T-komad,,./0.png
14.8016968592518,45.3978164800937,Ogrlica,,./0.png
14.8018425599418,45.39784002631,Ogrlica,,./0.png
14.8018971793886,45.3979320972599,Ogrlica,,./0.png
14.8019323066984,45.3979936628803,Ogrlica,,./0.png
14.8019538673387,45.3980341338667,Ogrlica,,./0.png
14.8019072169786,45.3980498116054,T-komad,,./0.png
14.8020833867217,45.3982544076394,T-komad,,./0.png
14.8021319521664,45.3983383286446,Ogrlica,,./0.png
14.8021547722819,45.3983766509025,Ogrlica,,./0.png
14.8021249967043,45.398388279844,T-komad,,./0.png
14.8022630053089,45.3985345555217,T-komad,,./0.png
14.8021682423119,45.3984561817268,Ostalo,Spoj na postojeći cjevovod,./0.png
14.8023345201822,45.3986294162144,Ogrlica,,./0.png
14.8024702714162,45.3988137306109,Ogrlica,,./0.png
14.8025081486871,45.3985578369875,T-komad,,./0.png
14.8024673763588,45.3985731369327,Ogrlica,,./0.png
14.8023927679249,45.3984646073802,Ogrlica,,./0.png
14.8022814888768,45.398293210629,Ogrlica,,./0.png
14.8022073813098,45.3981713137545,Ogrlica,,./0.png
14.8021751752452,45.3981188433167,Ogrlica,,./0.png
14.8021400806782,45.3980608486324,Ogrlica,,./0.png
14.8021094209747,45.3980106608033,Ogrlica,,./0.png
14.8020473445714,45.3979076290122,Ogrlica,,./0.png
14.80206297485,45.3979028060243,T-komad,,./0.png
14.801992253417,45.3978145310979,Ogrlica,,./0.png
14.8019648269917,45.3977691947303,T-komad,,./0.png
14.8028106226499,45.3973219570067,T-komad,,./0.png
14.8018308788584,45.397504267484,Ogrlica,,./0.png
14.8017740612438,45.3974025674291,Ogrlica,,./0.png
14.8016667409918,45.3971935061101,Ogrlica,,./0.png
14.8016389262808,45.3971439566507,Ogrlica,,./0.png
14.8015302669291,45.3969658155976,Ogrlica,,./0.png
14.801494798802,45.3969029572079,Ogrlica,,./0.png
14.8018704956972,45.3975753942364,T-komad,,./0.png
14.8013472865418,45.3966097067766,T-komad,,./0.png
14.8014428280929,45.3968071868284,Ogrlica,,./0.png
14.8014236204169,45.396766143797,Ogrlica,,./0.png
14.8013986713264,45.3967123028213,Ogrlica,,./0.png
14.8013525970197,45.3966198569639,Ogrlica,,./0.png
14.8013297058669,45.3965769839571,Ogrlica,,./0.png
14.8012739854502,45.3964738486229,Ogrlica,,./0.png
14.8012492043706,45.3964267047641,Ogrlica,,./0.png
14.8011700968494,45.3962734931412,Ogrlica,,./0.png
14.8011402919454,45.3962145632308,Ogrlica,,./0.png
14.8010413645417,45.3960265242794,Ogrlica,,./0.png
14.8009619221017,45.3959880389575,Ogrlica,,./0.png
14.8008248226163,45.3956002367124,T-komad,,./0.png
14.8009151256914,45.3958959939082,Ogrlica,,./0.png
14.8008843752093,45.3958321894813,Ogrlica,,./0.png
14.800830375032,45.3957329324602,Ogrlica,,./0.png
14.8007975041925,45.395552196014,Ogrlica,,./0.png
14.8007120299686,45.3954162283098,Ogrlica,,./0.png
14.8006550241142,45.3953304308229,Ogrlica,,./0.png
14.7987218307259,45.3935049326912,Ostalo,Pušten priključak,./0.png
