X,Y,id,Tip spoja,Visina1,Visina2,Visina3,icon_url
14.7972704312035,45.374861233755,107,Račva 45,,,,./0.png
14.7946736625881,45.3787815954096,108,Račva 45,,,,./0.png
14.7928656371436,45.3796449684137,109,Račva 45,,,,./0.png
14.7933731971082,45.3793341648387,110,Račva 45,,,,./0.png
14.7934239267838,45.3793128778531,111,Račva 45,,,,./0.png
14.7960547114564,45.3801349553966,112,Račva 45,,,,./0.png
14.7960963975383,45.3801187137245,113,Račva 45,,,,./0.png
14.796025686481,45.3803114579375,114,Račva 45,,,,./0.png
14.7960237128009,45.3803424496271,115,Račva 45,,,,./0.png
14.7971501369073,45.3800233950213,116,Račva 45,,,,./0.png
14.7965958907576,45.3799345803478,117,Račva 45,,,,./0.png
14.7964207707866,45.3799413424543,118,Račva 45,,,,./0.png
14.7963433284172,45.3799411865095,119,Račva 45,,,,./0.png
14.7960075797385,45.3799088831415,120,Račva 45,,,,./0.png
14.7959430778131,45.3798989281552,121,Račva 45,,,,./0.png
14.7958163160289,45.3798775129799,122,Račva 45,,,,./0.png
14.7953335996134,45.3797075698887,123,Račva 45,,,,./0.png
14.7961171064008,45.3803998821836,124,Račva 45,,,,./0.png
14.7915400003405,45.3842156050313,125,Račva 45,,,,./0.png
14.7904503185177,45.3845127971503,126,Račva 45,,,,./0.png
14.7902424465986,45.3846039108802,127,Račva 45,,,,./0.png
14.7894478004998,45.3856893056224,128,Račva 45,,,,./0.png
14.7897607486592,45.3849345992566,129,Račva 45,,,,./0.png
14.7914908488523,45.3856635735217,130,Račva 45,,,,./0.png
14.7914825748685,45.3856779736449,131,Račva 45,,,,./0.png
14.791374571278,45.3858441538924,132,Račva 45,,,,./0.png
14.7911083479415,45.3860385091202,133,Račva 45,,,,./0.png
14.7909598391203,45.386138384547,134,Račva 45,,,,./0.png
14.7906388171841,45.3862710406083,135,Račva 45,,,,./0.png
14.7903254638275,45.3863985579119,136,Račva 45,,,,./0.png
14.7900795550929,45.3864919759359,137,Račva 45,,,,./0.png
14.7903751524909,45.3857350090784,138,Račva 45,,,,./0.png
14.7908492734873,45.385317768492,139,Račva 45,,,,./0.png
14.7915224353876,45.3851564534392,140,Račva 45,,,,./0.png
14.7917764592579,45.385184216078,141,Račva 45,,,,./0.png
14.7903031921436,45.3858068781059,142,Račva 45,,,,./0.png
14.7897664410235,45.3868667067478,143,Račva 45,,,,./0.png
14.7904829182027,45.3878927987467,144,Račva 45,,,,./0.png
14.7904033902617,45.3877777213165,145,Račva 45,,,,./0.png
14.7902042485887,45.3875314112922,146,Račva 45,,,,./0.png
14.7901741631053,45.3875001920399,147,Račva 45,,,,./0.png
14.7900070096011,45.3873590026986,148,Račva 45,,,,./0.png
14.7898905650013,45.3872768364198,149,Račva 45,,,,./0.png
14.7910063517624,45.3886686866332,150,Račva 45,,,,./0.png
14.7910092812736,45.3886726258007,151,Račva 45,,,,./0.png
14.7911152206767,45.3888405429883,152,Račva 45,,,,./0.png
14.7912018179396,45.3889787745679,153,Račva 45,,,,./0.png
14.7912534646419,45.3890576519149,154,Račva 45,,,,./0.png
14.7906594716162,45.3884210960636,155,Račva 45,,,,./0.png
14.7902141208577,45.3884307219018,156,Račva 45,,,,./0.png
14.7901392188024,45.3884409765903,157,Račva 45,,,,./0.png
14.7907000197931,45.3884211409257,158,Račva 45,,,,./0.png
14.7901237867896,45.3886293855347,159,Račva 45,,,,./0.png
14.790284915851,45.388844331114,160,Račva 45,,,,./0.png
14.7903953980925,45.3890062425845,161,Račva 45,,,,./0.png
14.790901134786,45.3890746247518,162,Račva 45,,,,./0.png
14.7939482075568,45.3913294589292,163,Spoj na postojeću kanalizaciju,,,,./0.png
14.7913154837984,45.3904994285885,164,Redukcija,,,,./0.png
14.7910817006428,45.3902858857832,165,Račva 45,,,,./0.png
14.791271879105,45.3902929983388,166,Račva 45,,,,./0.png
14.7912963056299,45.3902770276594,167,Račva 45,,,,./0.png
14.7908905505274,45.3901035922356,168,Račva 45,,,,./0.png
14.7914031984336,45.3899946618393,169,Račva 45,,,,./0.png
14.7916567322923,45.3898701948673,170,Račva 45,,,,./0.png
14.7916645840986,45.3898663600326,171,Račva 45,,,,./0.png
14.7921471104703,45.3895669550216,172,Račva 45,,,,./0.png
14.7921485909148,45.3896318778274,173,Račva 45,,,,./0.png
14.7921019709941,45.3896522807413,174,Račva 45,,,,./0.png
14.7920236658088,45.3896811226642,175,Račva 45,,,,./0.png
14.7916077847184,45.3895001438146,176,Račva 45,,,,./0.png
14.7915917540868,45.389483597416,177,Račva 45,,,,./0.png
14.7923742649486,45.3902496774282,178,Račva 45,,,,./0.png
14.7927629628058,45.3905698386782,179,Račva 45,,,,./0.png
14.7930219256989,45.3907960875909,180,Račva 45,,,,./0.png
14.7929801374932,45.3908117400679,181,Račva 45,,,,./0.png
14.7932223690509,45.3909641662729,182,Račva 45,,,,./0.png
14.7948322574598,45.3912886117838,183,Račva 45,,,,./0.png
14.7968759527033,45.3912981667751,184,Račva 45,,,,./0.png
14.7961263117653,45.3912810647953,185,Račva 45,,,,./0.png
14.7975490023479,45.3917831977713,186,Račva 45,,,,./0.png
14.7951209896393,45.3917929437358,187,Spoj na postojeću kanalizaciju,,,,./0.png
14.7952834568687,45.3916812473325,188,Račva 45,,,,./0.png
14.7937220130986,45.3915285811211,189,Račva 45,,,,./0.png
14.7949528996309,45.4033351070012,190,Spoj na postojeću kanalizaciju,,,,./0.png
14.8058441824334,45.3955611534584,192,Račva 45,,,,./0.png
14.8064655257101,45.3955711466564,193,Račva 45,,,,./0.png
14.8065234728825,45.3954812467389,194,Račva 45,,,,./0.png
14.8068570903985,45.3959191656549,195,Račva 45,,,,./0.png
14.807679972105,45.3962573997886,196,Račva 45,,,,./0.png
14.8078338644553,45.3965167120657,197,Račva 45,,,,./0.png
14.8078824734215,45.396603249356,198,Račva 45,,,,./0.png
14.8080129586512,45.3968315112881,199,Račva 45,,,,./0.png
14.8080778277651,45.3969463872502,200,Račva 45,,,,./0.png
14.8082528873392,45.3972380001839,201,Račva 45,,,,./0.png
14.8083139647929,45.3973357760437,202,Račva 45,,,,./0.png
14.7949156022077,45.3922899905565,203,Račva 45,,,,./0.png
14.7954065452466,45.392516903381,204,Račva 45,,,,./0.png
14.7955480057722,45.3926021801805,205,Račva 45,,,,./0.png
14.7955170990228,45.3925837523157,206,Račva 45,,,,./0.png
14.7937661868934,45.392700721784,207,Račva 45,,,,./0.png
14.7937624542928,45.3928538188902,208,Račva 45,,,,./0.png
14.7937177050963,45.3930833411212,209,Račva 45,,,,./0.png
14.7936497240958,45.3932136232576,210,Račva 45,,,,./0.png
14.7935425519082,45.3934032546496,211,Račva 45,,,,./0.png
14.7934648530423,45.3921820639662,212,Račva 45,,,,./0.png
14.7936817029551,45.3923626106555,213,Račva 45,,,,./0.png
14.7936381789783,45.3923643957072,214,Račva 45,,,,./0.png
14.7931767444002,45.3924317817426,215,Račva 45,,,,./0.png
14.7932499758753,45.3924081516782,216,Račva 45,,,,./0.png
14.7928889384599,45.3925260146218,217,Račva 45,,,,./0.png
14.7929279251907,45.3925130352192,218,Račva 45,,,,./0.png
14.7925895285137,45.3926677534876,219,Račva 45,,,,./0.png
14.7925939255635,45.3926653507322,220,Račva 45,,,,./0.png
14.7926268675039,45.392648046333,221,Račva 45,,,,./0.png
14.792433670951,45.3927686290569,222,Račva 45,,,,./0.png
14.7923417718674,45.3928347770749,223,Račva 45,,,,./0.png
14.7921511636136,45.3930147668587,224,Račva 45,,,,./0.png
14.7919848035343,45.3930347562866,225,Račva 45,,,,./0.png
14.7997634769047,45.3935447083991,226,Račva 45,,,,./0.png
14.8002477331222,45.3937174474303,227,Račva 45,,,,./0.png
14.8013143868452,45.3940694100146,228,Račva 45,,,,./0.png
14.8024759889561,45.3944725695386,229,Račva 45,,,,./0.png
14.9745579917243,45.4641753795719,230,Račva 45,,,,./0.png
14.9749014797503,45.464337862337,231,Račva 45,,,,./0.png
14.9743246496486,45.4613113951846,232,Račva 45,,,,./0.png
14.9745089639219,45.4611603244841,233,Račva 45,,,,./0.png
14.9747283995038,45.4610854611025,234,Račva 45,,,,./0.png
14.9712264441609,45.4611826864312,-27,Račva 45,,,,./0.png
14.970541825357,45.461415842006,-31,Račva 45,,,,./0.png
14.9704024192315,45.4614643976718,-32,Račva 45,,,,./0.png
14.9702820697796,45.4615053994096,-36,Račva 45,,,,./0.png
14.9701603084578,45.4615577396065,-37,Račva 45,,,,./0.png
14.9699199810585,45.4616649406799,-39,Račva 45,,,,./0.png
14.9701011332204,45.4617611817686,,Račva 45,,,,./0.png
14.9702097017817,45.4617550905102,,Račva 45,,,,./0.png
14.9701702769978,45.4618375971797,,Račva 45,,,,./0.png
14.9703866607513,45.4620680165008,,Račva 45,,,,./0.png
14.9705988320368,45.4622870068166,,Račva 45,,,,./0.png
14.9698560869148,45.4623702308305,,Račva 45,,,,./0.png
14.9705122817308,45.4625116780657,,Račva 45,,,,./0.png
14.9698051316015,45.4632886099234,,Račva 45,,,,./0.png
14.8028195048305,45.3972664385695,,Račva 45,,,,./0.png
14.8027145884883,45.3970250652238,,Račva 45,,,,./0.png
14.7956457122662,45.3930362920944,,Račva 45,,,,./0.png
14.7970004277484,45.3925074091511,,Račva 45,,,,./0.png
14.7982925820974,45.3932907160069,,Račva 45,,,,./0.png
14.7987846584034,45.3937034062959,,Račva 45,,,,./0.png
14.7987889175183,45.3937072740605,,Račva 45,,,,./0.png
14.7990527381205,45.3938087591884,,Račva 45,,,,./0.png
14.7993151035092,45.393910522025,,Račva 45,,,,./0.png
14.7990076907785,45.3938969312443,,Račva 45,,,,./0.png
14.7994012114529,45.3942306388842,,Račva 45,,,,./0.png
14.7994991282722,45.3943166732303,,Račva 45,,,,./0.png
14.799610904109,45.3944123884962,,Račva 45,,,,./0.png
14.7996123749021,45.394413600376,,Račva 45,,,,./0.png
14.7982500945646,45.3749133606144,,Uno jahač,,,,./0.png
14.8006953987518,45.395558357562,,Račva 45,,,,./0.png
14.8006538798407,45.3953163425286,,Račva 45,,,,./0.png
14.80071611371,45.3954086802619,,,,,,./0.png
14.8008443139945,45.3956219858159,,Račva 45,,,,./0.png
14.8008307078608,45.395799980515,,Račva 45,,,,./0.png
14.8008715297143,45.3957579347783,,Račva 45,,,,./0.png
14.8008705473411,45.3960185121283,,Račva 45,,,,./0.png
14.8008771696205,45.3960338045942,,Račva 45,,,,./0.png
14.8011187648881,45.3963591074933,,Račva 45,,,,./0.png
14.8012205644265,45.396559862008,,Račva 45,,,,./0.png
14.8014429550377,45.3970420646771,,Račva 45,,,,./0.png
14.8011790900149,45.3962731045066,,Račva 45,,,,./0.png
14.8014449321101,45.3967852797301,,,,,,./0.png
14.8014493488642,45.3967839530247,,,,,,./0.png
14.8015187534985,45.3968808204312,,,,,,./0.png
14.8017060593518,45.3975421711098,,Račva 45,,,,./0.png
14.8014359748203,45.3974807484929,,Račva 45,,,,./0.png
14.8019055809274,45.3979059273388,,Račva 45,,,,./0.png
14.8018453996483,45.3978021243728,,Račva 45,,,,./0.png
14.8011135666011,45.3976116327591,,Račva 45,,,,./0.png
14.8009653524368,45.3976653113835,,Račva 45,,,,./0.png
14.8021298311742,45.3983495651522,,Račva 45,,,,./0.png
14.8021260832047,45.398022475473,,Račva 45,,,,./0.png
14.8022236672837,45.3981847890391,,Račva 45,,,,./0.png
14.8027219286769,45.3985917973699,,Račva 45,,,,./0.png
14.8025451787328,45.3988563086544,,,,,,./0.png
14.8029458917875,45.3993197385749,,Račva 45,,,,./0.png
14.8028324672177,45.3993599066677,,Račva 45,,,,./0.png
14.8032533599854,45.399699773192,,Račva 45,,,,./0.png
14.8035318062506,45.4000305725649,,Račva 45,,,,./0.png
14.8043320167957,45.4008729756124,,Račva 45,,,,./0.png
14.8027243782148,45.3988916496551,,Račva 45,,,,./0.png
14.8033285603241,45.3994159287333,,Račva 45,,,,./0.png
14.803313721385,45.3994222345885,,Račva 45,,,,./0.png
14.8032818755693,45.3994357675602,,Račva 45,,,,./0.png
14.803269857026,45.3994408748713,,Račva 45,,,,./0.png
14.8046849811656,45.4010738163865,,Račva 45,,,,./0.png
14.8044677297524,45.4013091290468,,Račva 45,,,,./0.png
14.8048058196757,45.4013174942233,,Račva 45,,,,./0.png
14.804610276405,45.4014609652149,,Račva 45,,,,./0.png
14.8052012834682,45.4016953413112,,Račva 45,,,,./0.png
14.8053956556376,45.4017573488756,,Račva 45,,,,./0.png
14.8056391624491,45.4019613292539,,Račva 45,,,,./0.png
14.8056368261821,45.4021301986618,,Račva 45,,,,./0.png
14.8060167532333,45.40227488182,,Račva 45,,,,./0.png
14.806019780515,45.4022740479829,,Račva 45,,,,./0.png
14.8059705855977,45.4027364019318,,Račva 45,,,,./0.png
14.8061967663053,45.4030108693867,,Račva 45,,,,./0.png
14.8062293958457,45.4030518431891,,Račva 45,,,,./0.png
14.8063181211116,45.4031569148257,,Račva 45,,,,./0.png
14.8061426835022,45.4034783325559,,Račva 45,,,,./0.png
14.8064684194486,45.4034625874659,,Račva 45,,,,./0.png
14.8064977512587,45.4034430659677,,Račva 45,,,,./0.png
14.8065531300193,45.4032892261781,,Račva 45,,,,./0.png
14.8067216485555,45.4033946152304,,Račva 45,,,,./0.png
14.7137185724356,45.3055200939994,,Redukcija,,,,./0.png
14.8067757239011,45.4036555088477,,Račva 45,,,,./0.png
14.8067121403511,45.4035900024904,,,,,,./0.png
14.8068931493043,45.4037752212598,,Račva 45,,,,./0.png
14.807019626939,45.4034034647726,,Račva 45,,,,./0.png
14.8072540274102,45.4039084148451,,Račva 45,,,,./0.png
14.8071889928184,45.4038558561895,,Račva 45,,,,./0.png
14.8071205095305,45.403800510271,,Račva 45,,,,./0.png
14.8070609635911,45.4037451307347,,Račva 45,,,,./0.png
14.807676740187,45.4038685339295,,Račva 45,,,,./0.png
14.8075101565534,45.403901129095,,Račva 45,,,,./0.png
14.807339820068,45.4046403692803,,Račva 45,,,,./0.png
14.8069920743166,45.4044158807727,,Račva 45,,,,./0.png
14.8070967945519,45.4046144807383,,Račva 45,,,,./0.png
14.8073138800528,45.4043342588156,,Račva 45,,,,./0.png
14.8070879794901,45.4043088324044,,Račva 45,,,,./0.png
14.8069942381486,45.4042466488627,,Račva 45,,,,./0.png
14.8074474360139,45.4043532893088,,Račva 45,,,,./0.png
14.8074346732817,45.4042813851073,,Račva 45,,,,./0.png
14.8074677117407,45.4045273881159,,Račva 45,,,,./0.png
14.8074639593589,45.4044959848282,,Račva 45,,,,./0.png
14.8074559335332,45.4044551975977,,Račva 45,,,,./0.png
14.8074520326742,45.4044147592041,,Račva 45,,,,./0.png
14.8075039008694,45.4047909473263,,Račva 45,,,,./0.png
14.8077790602072,45.405541322723,,Račva 45,,,,./0.png
14.7954306990662,45.4035231903898,,Račva 45,,,,./0.png
14.7954245744645,45.4033573440467,,Račva 45,,,,./0.png
14.7950400631673,45.40352752695,,Račva 45,,,,./0.png
14.7927806589674,45.402838659599,,Račva 45,,,,./0.png
14.7927599662364,45.40308708161,,Račva 45,,,,./0.png
14.7928037344331,45.4025713490584,,Račva 45,,,,./0.png
14.7947883635878,45.4022599096885,,Račva 45,,,,./0.png
14.7945934287623,45.4022473985738,,Račva 45,,,,./0.png
14.7944066517786,45.4022354107205,,Račva 45,,,,./0.png
14.7940309685383,45.4019869074012,,Račva 45,,,,./0.png
14.7933737937851,45.4018028737547,,Račva 45,,,,./0.png
14.7939684290118,45.4027548528462,,Račva 45,,,,./0.png
14.7939996554182,45.402489436572,,Račva 45,,,,./0.png
14.7936660961771,45.4021608975795,,Račva 45,,,,./0.png
14.7970360010569,45.3981765728266,,Račva 45,,,,./0.png
14.7969185214831,45.3980522591749,,Račva 45,,,,./0.png
14.7967991203178,45.3979536528659,,Račva 45,,,,./0.png
14.7965855249867,45.3978267665196,,Račva 45,,,,./0.png
14.7962511620379,45.397477818765,,Račva 45,,,,./0.png
14.796355508017,45.397737276815,,Račva 45,,,,./0.png
14.7964200900887,45.3978111293642,,Račva 45,,,,./0.png
14.7962894633394,45.3970152298583,,Račva 45,,,,./0.png
14.7962798254848,45.3971106516965,,Račva 45,,,,./0.png
14.7962669450666,45.3972119642597,,Račva 45,,,,./0.png
14.7962626973228,45.3972555443211,,Račva 45,,,,./0.png
14.7975832469661,45.3986000203656,,Račva 45,,,,./0.png
14.797657579605,45.3982515311717,,Račva 45,,,,./0.png
14.7977522946586,45.3982110094624,,Račva 45,,,,./0.png
14.7978880566993,45.3978754940098,,Račva 45,,,,./0.png
14.797690721369,45.3976499258364,,Račva 45,,,,./0.png
14.7975420116804,45.3974872842539,,Račva 45,,,,./0.png
14.7975243913518,45.3974680130879,,Račva 45,,,,./0.png
14.7974931322524,45.3974243535292,,Račva 45,,,,./0.png
14.7958258878798,45.4008571227009,,Račva 45,,,,./0.png
14.796091420168,45.4009005892605,,Račva 45,,,,./0.png
14.7961710271045,45.4011078460061,,Račva 45,,,,./0.png
14.7965324387094,45.4008810731251,,Račva 45,,,,./0.png
14.7966264340866,45.4008434211947,,Račva 45,,,,./0.png
14.7968523399067,45.4008453510447,,Račva 45,,,,./0.png
14.7969897339916,45.4008937432152,,Račva 45,,,,./0.png
14.7968850027385,45.3997839983671,,Račva 45,,,,./0.png
14.7967604055369,45.400100421966,,Račva 45,,,,./0.png
14.7968043451519,45.4001004474522,,Račva 45,,,,./0.png
14.7978137037498,45.4004625397646,,Račva 45,,,,./0.png
14.7978447431808,45.4005235303748,,Račva 45,,,,./0.png
14.7979161262755,45.4006282377297,,Račva 45,,,,./0.png
14.7977527346647,45.4002163638973,,Račva 45,,,,./0.png
14.7978978102948,45.3998260956543,,Račva 45,,,,./0.png
14.7976272266721,45.399619232601,,Račva 45,,,,./0.png
14.797233483135,45.3992772625124,,Račva 45,,,,./0.png
14.7972402289302,45.3992823123584,,Račva 45,,,,./0.png
14.797793369003,45.3992037223713,,Račva 45,,,,./0.png
14.797891685343,45.3991496662829,,Račva 45,,,,./0.png
14.7981565242169,45.3990203437433,,Račva 45,,,,./0.png
14.7983471704526,45.3989243797997,,Račva 45,,,,./0.png
14.7983335957514,45.3999124985724,,Račva 45,,,,./0.png
14.7986215286061,45.3998947423473,,Račva 45,,,,./0.png
14.7987503757729,45.3998831640824,,Račva 45,,,,./0.png
14.7989315334065,45.3998650760466,,Račva 45,,,,./0.png
14.7991148371295,45.3998478295677,,Račva 45,,,,./0.png
14.7992121319371,45.3998363207142,,Račva 45,,,,./0.png
14.7993916594362,45.3998044397437,,Račva 45,,,,./0.png
14.7995143618394,45.399780530948,,Račva 45,,,,./0.png
14.7996464772543,45.3997451539364,,Račva 45,,,,./0.png
14.799891242645,45.3996547625612,,Račva 45,,,,./0.png
14.7998969305274,45.3996525075977,,Račva 45,,,,./0.png
14.7999477078803,45.3996289672444,,Račva 45,,,,./0.png
14.7999880768858,45.3996117509365,,Račva 45,,,,./0.png
14.8001076130071,45.3995571089892,,Račva 45,,,,./0.png
14.8001664220679,45.399529818686,,Račva 45,,,,./0.png
14.8004629930483,45.3993687480203,,Račva 45,,,,./0.png
14.8005284336377,45.3993332774774,,Račva 45,,,,./0.png
14.800775727493,45.3991925294245,,Račva 45,,,,./0.png
14.800809364244,45.3991740428202,,Račva 45,,,,./0.png
14.8009032828656,45.3991217184269,,Račva 45,,,,./0.png
14.8006024567499,45.3997084797453,,Račva 45,,,,./0.png
14.8004732143543,45.3995816280863,,Račva 45,,,,./0.png
14.8004153225331,45.3995272245156,,Račva 45,,,,./0.png
14.8001260536163,45.3991424560338,,Račva 45,,,,./0.png
14.8000759111907,45.399080968732,,Račva 45,,,,./0.png
14.7999503806524,45.398935211581,,Račva 45,,,,./0.png
14.7998884630411,45.3988617606608,,Račva 45,,,,./0.png
14.7997227816346,45.3985940137394,,Račva 45,,,,./0.png
14.7997640937596,45.3986773264158,,Račva 45,,,,./0.png
14.7998233474957,45.3987842127017,,Račva 45,,,,./0.png
14.799379686035,45.3987306331977,,Račva 45,,,,./0.png
14.7994599563745,45.39869898358,,Račva 45,,,,./0.png
14.8001535630858,45.3982984684143,,Račva 45,,,,./0.png
14.8001333497207,45.3983029910832,,Račva 45,,,,./0.png
14.7999715207931,45.3983411658127,,Račva 45,,,,./0.png
14.7998210623815,45.3983794491254,,Račva 45,,,,./0.png
14.800407504194,45.3982332830282,,Račva 45,,,,./0.png
14.7990306056893,45.398628248452,,Račva 45,,,,./0.png
14.798908203126,45.3986890556424,,Račva 45,,,,./0.png
14.7991716828707,45.3981366841701,,Račva 45,,,,./0.png
14.7992147065077,45.3981842079349,,Račva 45,,,,./0.png
14.7993182497164,45.3982938700275,,,,,,./0.png
14.799331300444,45.3983084160417,,Račva 45,,,,./0.png
14.7990804463505,45.3980358001606,,Račva 45,,,,./0.png
14.799073414696,45.3980275066518,,Račva 45,,,,./0.png
14.7990501574214,45.3980023239541,,Račva 45,,,,./0.png
14.7990372107843,45.3979868334038,,Račva 45,,,,./0.png
