X,Y,Tip,DN,Napomena,icon_url,x_cord,y_cord
14.7919256502045,45.4051285237853,EV,125,,./0.png,366289.821862122,5030885.0777789
14.7919167205088,45.405130291893,EV,125,,./0.png,366289.127009474,5030885.28910877
14.7919150053866,45.4051230059608,EV,125,,./0.png,366288.975554808,5030884.48228907
14.7985964737899,45.3936051078595,EV,100,,./0.png,366784.936519414,5029593.43819302
14.7986039805056,45.393600476571,EV,100,,./0.png,366785.513387913,5029592.91109881
14.798604136902,45.3936058743547,EV,100,,./0.png,366785.538318463,5029593.51068342
14.7986080495671,45.3936090973684,EV,100,,./0.png,366785.852242214,5029593.86237117
14.79827051531,45.3931980800655,EV,100,,./0.png,366758.458259124,5029548.7458818
14.7982792634598,45.3932037804925,EV,100,,./0.png,366759.156615734,5029549.36486955
14.7981845329607,45.3932597016333,EV,250,,./0.png,366751.870911594,5029555.73614738
14.7981898900254,45.3932660334455,EV,100,,./0.png,366752.305239343,5029556.43091507
14.7981725136148,45.3932676202,EV,100,,./0.png,366750.948442475,5029556.63602625
14.7981910889011,45.3932699385706,EV,100,,./0.png,366752.408287639,5029556.86289726
14.7981847541958,45.3932775583997,EV,100,,./0.png,366751.930208556,5029557.72016315
14.8010427715006,45.3963300243026,EV,100,,./0.png,366982.868711259,5029892.20445789
14.8011795092976,45.3962923392735,EV,100,,./0.png,366993.485906006,5029887.79052933
14.801958883351,45.3977709949725,EV,100,,./0.png,367057.973867335,5030050.82208366
14.8019683212025,45.3977751094541,EV,100,,./0.png,367058.722418196,5030051.26372093
14.8019615314062,45.3977636888119,EV,100,,./0.png,367058.164049175,5030050.00578995
14.801968993176,45.397767930659,EV,100,,./0.png,367058.758189208,5030050.46484658
14.8019675151658,45.3977612455023,EV,100,,./0.png,367058.626793458,5030049.72438205
14.8017793732954,45.3977350419813,EV,100,,./0.png,367043.835483714,5030047.12336437
14.8017847804123,45.397724864008,EV,100,,./0.png,367044.234937247,5030045.98337204
14.8017903229024,45.3977306686532,EV,100,,./0.png,367044.682482114,5030046.61926968
14.8017876812349,45.3977356300649,EV,250,,./0.png,367044.487301555,5030047.17498642
14.8018032696519,45.3977851291796,EV,100,,./0.png,367045.823853063,5030052.64995298
14.8018104261054,45.3977919379172,EV,100,,./0.png,367046.400111709,5030053.394766
14.8018197037408,45.397794828853,EV,100,,./0.png,367047.13324946,5030053.7006967
14.8018124689218,45.39778587046,EV,100,,./0.png,367046.545812926,5030052.71712658
14.8018227077136,45.3977871805606,EV,100,,./0.png,367047.350492406,5030052.84579406
14.8022591537728,45.3985360263381,EV,100,,./0.png,367083.276532706,5030135.34220624
14.8022489162705,45.3985348011471,EV,100,,./0.png,367082.472164655,5030135.22296808
14.8022657035756,45.3985381346699,EV,100,,./0.png,367083.794261658,5030135.56567891
14.8022602059617,45.3985307726808,EV,100,,./0.png,367083.346587641,5030134.7566402
14.8001803629785,45.3947534247944,EV,100,,./0.png,366911.646249587,5029718.4267173
14.8001762413972,45.3947491437111,EV,100,,./0.png,366911.313497422,5029717.95778817
14.8001854688302,45.3947573818952,EV,100,,./0.png,366912.055304741,5029718.85801478
14.8001878385469,45.3947493985738,EV,100,,./0.png,366912.222098074,5029717.96692597
14.8001977785042,45.394754025077,EV,100,,./0.png,366913.01121261,5029718.46461592
14.8000247476043,45.3948381749104,EV,100,,./0.png,366899.661305763,5029728.10224722
14.8000223205508,45.3948447131884,EV,100,,./0.png,366899.486632151,5029728.83284683
14.8000146620637,45.3948370829578,EV,100,,./0.png,366898.869092538,5029727.99758652
14.8000159292213,45.3948428604505,EV,100,,./0.png,366898.981871414,5029728.63753003
14.80000640029,45.3948378027757,EV,100,,./0.png,366898.223925798,5029728.09124667
14.7997063117977,45.3945663380109,,,,./0.png,366874.090884622,5029698.42048756
14.799714217901,45.3945616906736,,,,./0.png,366874.698982665,5029697.89095705
14.7997083529164,45.394557749569,,,,./0.png,366874.230524423,5029697.46269571
14.8060685372069,45.4026327900372,EV,50,Armatura,./0.png,367391.1,5030584.32
14.8066336218229,45.4033140430901,EV,100,,./0.png,367436.931005616,5030659.09484661
14.8066315165754,45.4033186613931,EV,100,,./0.png,367436.777003505,5030659.61153843
14.8066393203433,45.4033201505089,EV,100,,./0.png,367437.391392991,5030659.76416052
14.8065834410493,45.403442331548,EV,100,,./0.png,367433.302804705,5030673.43397463
14.8065823135394,45.4034474197107,EV,100,,./0.png,367433.226443023,5030674.00126978
14.806576636289,45.4034415747192,EV,100,,./0.png,367432.768335169,5030673.36108412
14.8045388643459,45.4009568040001,EV,100,,./0.png,367267.424972902,5030400.59400572
14.8045312772978,45.4009484929485,EV,100,,./0.png,367266.811541819,5030399.68293476
14.8045416078658,45.4009512764266,EV,100,,./0.png,367267.626807566,5030399.97521135
14.804547207225,45.4009574723503,EV,100,,./0.png,367268.079674901,5030400.65451235
14.8046667109668,45.4011190616436,EV,100,,./0.png,367277.813672219,5030418.41441619
14.8046758303926,45.4011264911888,EV,100,,./0.png,367278.545,5030419.225
14.8046656525828,45.4011249863816,EV,100,,./0.png,367277.744690803,5030419.07456602
14.8046077703913,45.401212174421,EV,100,,./0.png,367273.41749932,5030428.859089
14.8046195817841,45.4012042677616,EV,100,,./0.png,367274.323652362,5030427.96095069
14.8046135094198,45.401211434088,EV,100,,./0.png,367273.865053069,5030428.76734837
14.804620276589,45.4012176029354,EV,100,,./0.png,367274.40927802,5030429.44171407
14.8046079844864,45.4012060785755,EV,100,,./0.png,367273.419983045,5030428.18131731
14.8076752038121,45.4054155146382,EV,250,,./0.png,367523.38283513,5030890.91111732
14.8076847360006,45.4054163836917,EV,250,,./0.png,367524.131051995,5030890.99199455
14.8076758269427,45.4054083470847,EV,250,,./0.png,367523.414856286,5030890.1135754
14.8078446057072,45.4055785497869,EV,250,,./0.png,367537.024850949,5030908.74990141
14.8078601690595,45.405585755244,EV,250,,./0.png,367538.26,5030909.525
14.8078491880876,45.4055848340921,EV,100,,./0.png,367537.398252546,5030909.44071736
14.8078371706974,45.405596134214,EV,100,,./0.png,367536.483944816,5030910.71626697
14.8078433702802,45.4055985554568,EV,100,,./0.png,367536.974910417,5030910.97512541
14.8078530937829,45.4055974505569,EV,100,,./0.png,367537.733486133,5030910.83632772
14.8078347555348,45.4055876283068,EV,100,,./0.png,367536.275,5030909.775
14.7973023711318,45.3954752515303,EV,100,,./0.png,366688.010739103,5029803.40666276
14.7973028322841,45.3954680895176,EV,100,,./0.png,366688.03,5029802.61
14.7972911785344,45.3954712452459,EV,100,,./0.png,366687.125,5029802.98
14.7979682597974,45.3998939664519,EV,100,,./0.png,366750.534948554,5030293.34564184
14.7979697884078,45.399900507477,EV,100,,./0.png,366750.67,5030294.07
14.797976206614,45.3998952039563,EV,100,,./0.png,366751.16,5030293.47
14.7981054147138,45.3980681102596,EV,100,,./0.png,366756.98,5030090.215
14.7981113285471,45.3980748509119,EV,100,,./0.png,366757.458845048,5030090.95427921
14.7981051715094,45.3980742015989,EV,100,,./0.png,366756.975279774,5030090.89232014
14.7981027123125,45.3980717722632,EV,100,,./0.png,366756.77703628,5030090.62642642
14.7980815715568,45.3969395045694,EV,100,Armatura,./0.png,366752.46,5029964.835
14.798783037768,45.3977312648433,EV,100,,./0.png,366809.24,5030051.66
14.7987850635296,45.3977276055785,EV,100,,./0.png,366809.39,5030051.25
14.7987904041223,45.3977284050352,EV,100,,./0.png,366809.81,5030051.33
14.7987886229042,45.3977324278892,EV,100,,./0.png,366809.68,5030051.78
14.7975792358209,45.3963990265479,EV,100,,./0.png,366711.86,5029905.605
14.7975760096551,45.396395873916,EV,100,,./0.png,366711.6,5029905.26
14.7975689053353,45.3963986311474,EV,100,,./0.png,366711.050265328,5029905.5781754
14.7994171629282,45.3974633616656,EV,100,,./0.png,366858.257067146,5030020.83883715
14.7994276555591,45.3974639783247,EV,100,,./0.png,366859.08,5030020.89
14.7994214924636,45.3974615165713,EV,100,,./0.png,366858.591698836,5030020.62663052
14.8008010697513,45.398215203773,EV,100,,./0.png,366968.37,5030102.1
14.8008012643765,45.3982108423261,EV,100,,./0.png,366968.375,5030101.615
14.8007972786357,45.3982074535172,EV,100,,./0.png,366968.055,5030101.245
14.7615221225119,45.3563646021677,EL. VENTIL,300,,./0.png,363792.733396185,5025517.05444276
14.761503,45.356337,EL. VENTIL,300,,./0.png,363791.168940102,5025514.01944885
14.7615017766303,45.3563544002552,OVALNI,500,,./0.png,363791.114848214,5025515.95515797
14.7897887767438,45.3865226099288,EV,100,,./0.png,366078.591726825,5028820.9980886
14.8026695757978,45.3944231153429,EV,100,,./0.png,367105.765478258,5029677.60540575
14.8013062152318,45.3931009220306,EV,100,,./0.png,366995.917821778,5029532.9259663
14.8013166927303,45.3931046578408,EV,100,,./0.png,366996.746949832,5029533.32379761
14.8008802065365,45.3937803819814,EV,100,,./0.png,366964.157014515,5029609.13716791
14.8008856067075,45.3937858456008,EV,100,,./0.png,366964.592652451,5029609.73539814
14.8008846770408,45.3937803279599,EV,100,,./0.png,366964.50691317,5029609.12377235
14.8008906310317,45.3937714999437,EV,100,,./0.png,366964.952371955,5029608.13288944
14.8006803119721,45.3939095018117,EV,100,,./0.png,366948.809015012,5029623.81652361
14.8006901634098,45.3939045063974,EV,100,,./0.png,366949.568622407,5029623.24510253
14.8006817927217,45.3939032980778,EV,100,,./0.png,366948.910390955,5029623.12466777
14.8006895639025,45.3939112942341,EV,100,,./0.png,366949.537615551,5029624.00041105
14.8009160814952,45.3939997783249,EV,100,,./0.png,366967.480802323,5029633.45887075
14.8041777276172,45.3950526711907,EV,100,,./0.png,367225.322034071,5029745.0764527
14.8059156483157,45.3945825790211,,,,./0.png,367360.292297804,5029689.96943831
14.805918218461,45.3945736117209,EV,100,,./0.png,367360.472545149,5029688.96868489
14.80591225,45.394577,EV,80,,./0.png,367360.013169892,5029689.3550568
14.8058640320974,45.3951747959474,EV,100,aRMATURA,./0.png,367357.636821309,5029755.86628946
14.8056309412671,45.3955625506153,EV,100,,./0.png,367340.294557096,5029799.34093442
14.8063314158664,45.3957501179942,EV,100,,./0.png,367395.576446633,5029819.03008193
14.8046270935605,45.4758639430471,EV,50,,./0.png,367449.882478069,5038724.77056819
14.8062972093921,45.4759010639899,EV,100,,./0.png,367580.544296221,5038726.14170284
14.803452216527,45.4742001932749,EV,100,,./0.png,367354.122636669,5038541.81842069
14.796356452303,45.3925782343405,EV,100,Armatura,./0.png,366607.133440723,5029483.035509
14.7959413682709,45.3930071939743,EV,100,Armatura,./0.png,366575.642721125,5029531.3931036
14.797369235434,45.392746520266,EV,100,Armatura,./0.png,366686.828396518,5029500.05807493
14.8561688349515,45.3232615959164,,,,./0.png,371133.05469713,5021682.64934031
14.8551227991704,45.3169407491925,,,,./0.png,371036.709322296,5020981.90989001
14.8196987418765,45.3303899159855,,,,./0.png,368290.541429163,5022533.78665253
14.7177386127518,45.3099952977843,EV,100,,./0.png,360248.335925711,5020439.20171925
14.9013939195515,45.4362213972022,EV,100,,./0.png,374927.79035508,5034164.24377766
14.9051132157759,45.4354702551548,EV,100,,./0.png,375217.124809166,5034074.99117429
14.8552667049575,45.3253011947553,EV,,,./0.png,371066.960971831,5021910.74652108
14.8552704145748,45.3252971500744,EV,,,./0.png,371067.242595708,5021910.29111178
14.8552761507182,45.3253018762124,EV,,,./0.png,371067.702983014,5021910.80712974
14.8552716498109,45.3253004873987,EV,,,./0.png,371067.347,5021910.66
14.8548056943706,45.3260414718583,,,,./0.png,371032.502,5021993.749
14.8548119514504,45.326039051359,,,,./0.png,371032.987,5021993.47
14.8548208791734,45.3260417626284,,,,./0.png,371033.693,5021993.757
14.8542212083536,45.3142812895261,,,,./0.png,370959.984781689,5020687.81739167
14.8190665877719,45.3249176052334,EV,100,,./0.png,368228.299520771,5021926.70137547
14.9359769927158,45.3733738412466,EV,100,,./0.png,377497.71,5027126.9
14.9318283438506,45.3732041012262,EV,100,,./0.png,377172.4,5027114.36
14.7255739704115,45.2851213663301,,,,./0.png,360801.86,5017661.5
14.7342434832159,45.2908127105941,,,,./0.png,361495.81,5018279.02
14.733574526516,45.2831558055218,,,,./0.png,361424.69,5017429.29
14.7335702347079,45.2831503398363,,,,./0.png,361424.34,5017428.69
14.7230548004847,45.2835495470146,,,,./0.png,360600.388900377,5017491.18399549
14.7228531866357,45.2826028741157,,,,./0.png,360582.253135944,5017386.332962
14.7228476001727,45.2825981587027,,,,./0.png,360581.803324341,5017385.81862074
14.7228468796966,45.2826010704048,,,,./0.png,360581.753936701,5017386.14343193
14.7198312158618,45.2803661796156,,,,./0.png,360339.69,5017143.01
14.7198257656944,45.2803651947598,,,,./0.png,360339.26,5017142.91
14.7198277640578,45.2803610320015,,,,./0.png,360339.406562135,5017142.44394829
14.71720225038,45.28104596641,,,,./0.png,360135.11,5017223.11
14.773341709695,45.3850650583011,EV,80,,./0.png,364787.201160825,5028686.52963663
14.7797787237948,45.3857871775862,EV,150,,./0.png,365292.990726051,5028755.98049815
14.801506102596,45.3987707479549,EV,100,,./0.png,367024.870829982,5030162.67079635
14.8020254166655,45.3996443733913,,,,./0.png,367067.576945441,5030258.89664541
14.8020260124302,45.3996427315699,,,,./0.png,367067.619735941,5030258.71320884
14.8020276142169,45.3996445877863,,,,./0.png,367067.749491387,5030258.91683934
14.8021758712817,45.3998596558037,EV,100,Armatura,./0.png,367079.860737063,5030282.57191269
14.8023878157027,45.4002420755534,EV,100,,./0.png,367097.350306694,5030324.71923057
14.7982158817613,45.4053107410697,EV,80,Armatura,./0.png,366782.655543546,5030894.89036295
14.7995875306005,45.4016757191961,EV,80,Armatura,./0.png,366881.490069753,5030488.6671672
14.8009706853464,45.3981332780354,EV,100,Armatura,./0.png,366981.457011588,5030092.71530089
14.8474151787966,45.3836333663609,,,,./0.png,370584.529472816,5028405.62829397
14.8473944211012,45.3836476460133,,,,./0.png,370582.936513325,5028407.24854159
14.8457079419606,45.3857125010833,EV,100,,./0.png,370455.584632364,5028639.42470047
14.8457001719336,45.3857151164414,EV,100,,./0.png,370454.982153842,5028639.72784823
14.8457046322235,45.3857071002961,EV,100,,./0.png,370455.31311512,5028638.82985214
14.8456573198022,45.3866758442466,,,,./0.png,370453.821521865,5028746.56026367
14.8456604344582,45.3866795062899,,,,./0.png,370454.073786506,5028746.96220347
14.8456520519319,45.3866780595303,,,,./0.png,370453.414074946,5028746.81492411
14.8355299678366,45.3806386676916,EV,50,Armatura (Snimljeno),./0.png,369646.907,5028092.018
14.8360652865613,45.3791913808819,EV,50,Armatura,./0.png,369685.5048743,5027930.31759745
14.8397679189465,45.3709292357006,EV,50,Armatura,./0.png,369956.542719496,5027006.17742249
14.8415344425147,45.3691699683153,EV,50,Armatura,./0.png,370090.883,5026807.822
14.8420522633023,45.3679293918536,EV,50,Armatura,./0.png,370128.604525973,5026669.12441447
14.8420554321297,45.3679290651869,EV,50,Armatura,./0.png,370128.852,5026669.083
14.8375297569773,45.3735262902515,EV,50,Armatura,./0.png,369787.192803975,5027298.40000776
14.8339195046859,45.3802391375089,EV,100,,./0.png,369519.86466747,5028050.22914271
14.6690100957174,45.3715851696075,EV,,,./0.png,356583.050433669,5027369.16264583
14.9944032018444,45.4693046285233,,,,./0.png,382273.520971018,5037700.26873223
14.9981936014649,45.4684318673639,,,,./0.png,382568.088335062,5037597.73315653
14.9907385737887,45.4702944424784,,,,./0.png,381989.041340161,5037815.64157328
14.9986735959614,45.4699246750805,,,,./0.png,382608.72032701,5037762.92642665
15.0018658737989,45.4754335627091,,,,./0.png,382869.743683357,5038370.46667823
15.012003013823,45.47228757081,,,,./0.png,383655.829484094,5038006.12652783
15.0313502887021,45.4733062127945,,,,./0.png,385170.626896753,5038091.49582764
15.0313539861519,45.4733032866573,,,,./0.png,385170.910044752,5038091.1653638
15.0313456685677,45.4733014156006,,,,./0.png,385170.25591899,5038090.96932126
15.0269044465683,45.4716258516973,,,,./0.png,384819.597297534,5037911.12164789
15.0266771585716,45.4715605108327,,,,./0.png,384801.692710676,5037904.18619167
15.0213351175444,45.4704493967958,,,,./0.png,384381.730579574,5037788.381451
15.0177941209332,45.4695952833017,,,,./0.png,384103.106639604,5037698.56555417
15.0152638429378,45.4694688289833,,,,./0.png,383904.999718016,5037688.16535435
15.015768703404,45.4694481115504,,,,./0.png,383944.433283007,5037685.13375281
15.0131856131408,45.4702431809018,,,,./0.png,383744.090873185,5037777.22321718
14.9994310203535,45.4709675398905,,,,./0.png,382670.108703089,5037877.71298402
14.9993929724083,45.4701366702647,,,,./0.png,382665.4093734,5037785.43459163
14.9714368414796,45.4654666401182,,,,./0.png,380469.615364062,5037307.66060896
14.9714390936665,45.465401061111,,,,./0.png,380469.652854839,5037300.36951805
14.9713926029277,45.4650234802721,,,,./0.png,380465.21921243,5037258.47842646
14.971389124581,45.4650180550438,,,,./0.png,380464.935743488,5037257.88069939
14.9714019478637,45.4650162899225,,,,./0.png,380465.93477004,5037257.66546842
14.9743512871391,45.4640850458902,,,,./0.png,380694.603113289,5037149.79423949
14.9743507503138,45.4640801643757,,,,./0.png,380694.55083488,5037149.25255791
14.9749006236179,45.4636120919492,,,,./0.png,380736.563490335,5037096.4198655
14.9749033320751,45.4636064565124,,,,./0.png,380736.763406998,5037095.78958467
14.9748930405601,45.4636082090185,,,,./0.png,380735.962304821,5037095.99961262
14.9700227770732,45.4637560227134,,,,./0.png,380355.419621969,5037119.66546074
14.9711969632133,45.4636813771654,,,,./0.png,380447.083122958,5037109.62267489
14.9712061399566,45.4636779175337,,,,./0.png,380447.793430814,5037109.22455693
14.9711971725046,45.4636760823852,,,,./0.png,380447.088295698,5037109.03395915
14.9734259461422,45.4624390151114,,,,./0.png,380618.767079379,5036968.24645189
14.9747038488812,45.4617099223731,EV,,,./0.png,380717.163538829,5036885.32547094
14.9883604304325,45.4493917327355,,,,./0.png,381759.400307988,5035496.23798446
14.9849465789887,45.4517095064041,,,,./0.png,381497.224270995,5035758.83705594
14.9825909874832,45.4528842650349,,,,./0.png,381315.442421118,5035892.86231021
14.9798072480876,45.45587066492,,,,./0.png,381103.989275191,5036228.85212474
14.9784756299354,45.4571397086075,,,,./0.png,381002.51206644,5036371.85043942
14.975508029099,45.459411146946,,,,./0.png,380775.206741251,5036628.67134526
14.9731318533493,45.4605018310201,,,,./0.png,380591.678380227,5036753.40584254
14.971983860892,45.4609142536244,,,,./0.png,380502.771665447,5036800.94432357
14.9713531712606,45.4611488224098,,,,./0.png,380453.94511588,5036827.94971942
14.9700009663393,45.461623431516,,,,./0.png,380349.201995947,5036882.70494389
14.970005176456,45.4616219568171,,,,./0.png,380349.528119305,5036882.53479369
14.9699942723223,45.4616212578863,,,,./0.png,380348.673905534,5036882.47335679
14.9699845460092,45.4616249365877,,,,./0.png,380347.921062645,5036882.89664871
14.9708370102246,45.4625142398148,,,,./0.png,380416.466738626,5036980.455275
14.9708441960414,45.4625142612312,,,,./0.png,380417.028726857,5036980.44696225
14.970847162595,45.4625127155695,,,,./0.png,380417.257447926,5036980.27077991
14.9659861430919,45.4485185761818,,,,./0.png,380007.435429281,5035432.36103519
14.9659938462889,45.4485246023118,,,,./0.png,380008.050761397,5035433.0192131
14.967195286412,45.4486614116178,,,,./0.png,380102.318559603,5035446.42991446
14.9706715686344,45.4487611520464,,,,./0.png,380374.447164081,5035452.33464255
14.9774683066739,45.4491982409557,,,,./0.png,380907.012853059,5035490.81537227
14.9771120795785,45.4540384766419,,,,./0.png,380889.339880441,5036029.23341668
14.9725926219641,45.4572918336106,,,,./0.png,380542.728484981,5036397.4831937
14.9723527462216,45.4581052724326,,,,./0.png,380525.686302567,5036488.23642716
14.9669875661213,45.4356649925078,EV,50,,./0.png,380058.528968544,5034002.46398279
14.9638015000366,45.4396906697758,,,,./0.png,379817.803077054,5034454.59004878
14.9643694824048,45.4407510826755,,,,./0.png,379864.489133528,5034571.58344599
14.9647830463776,45.4410858208609,,,,./0.png,379897.553349476,5034608.16454766
14.9654998846721,45.4417530153927,,,,./0.png,379955.047802412,5034681.23836324
14.9663492141313,45.4430732174714,,,,./0.png,380024.290083248,5034826.68286464
14.966679880475,45.4436085124204,,,,./0.png,380051.292266778,5034885.67609368
14.9669553056383,45.4439657473516,,,,./0.png,380073.595255951,5034924.96425057
14.9438331760292,45.4675866865026,,,,./0.png,378315.637843112,5037584.68959144
14.9429608350686,45.4676699663245,,,,./0.png,378247.604779714,5037595.26578663
14.9414911671468,45.4682818807503,,,,./0.png,378134.003699895,5037665.49519571
14.9325504806705,45.4697406821772,,,,./0.png,377438.06089849,5037841.20901839
14.9469401175983,45.4667110036035,,,,./0.png,378556.703236763,5037482.67545151
14.9503142525583,45.4665588308068,,,,./0.png,378820.220500401,5037460.67083117
14.9503112281223,45.4665591760225,,,,./0.png,378819.984741226,5037460.7137556
14.9551393924751,45.4673100420205,,,,./0.png,379199.132437999,5037536.88728135
14.9594167029631,45.46729036227,,,,./0.png,379533.554962922,5037528.27904653
14.9621557149441,45.4658139196581,,,,./0.png,379744.592170119,5037360.10063892
14.9621604936282,45.4658107778002,,,,./0.png,379744.959167578,5037359.74433563
14.9705102137858,45.4673186308039,,,,./0.png,380401.072600387,5037514.84956526
14.9637670001419,45.466497729216,,,,./0.png,379872.042771203,5037433.68183397
14.9617598421415,45.4695600721052,,,,./0.png,379721.605381189,5037777.00008492
14.9627305190982,45.4693511282857,,,,./0.png,379797.060256465,5037752.32780044
14.9585620412807,45.471399656739,,,,./0.png,379475.484914905,5037986.22341901
